11192,0,11192,0,11192
11192,31,29,20,438220
11193,0,11193,0,11193
11193,3076,5,2161,36729318089214194164592010076
11194,0,11194,0,11194
11194,275,95,202,1048901560
11195,0,11195,0,11195
11195,108,15,23,4132348
11196,0,11196,0,11196
11196,107699,5,50148,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11197,0,11197,0,11197
11197,120,5,15,1047634
11198,0,11198,0,11198
11198,5433,9,2630,39264642684389352187055733771969908776
11199,0,11199,0,11199
11199,56,39,15,1034512
11200,0,11200,0,11200
11200,37,27,18,220750
11201,0,11201,0,11201
11201,140,5,93,7734304
11202,0,11202,0,11202
11202,24583,3,8484,1584501040885825247516269383276606260596188644090686861246721984228854
11203,0,11203,0,11203
11203,50,5,15,1008268
11204,0,11204,0,11204
11204,25,3,20,65464
11205,0,11205,0,11205
11205,146,95,73,1048901560
11206,0,11206,73,0
11207,0,11207,0,11207
11207,88,15,15,982024
11208,0,11208,0,11208
11208,3,857,2,15526
11209,0,11209,0,11209
11209,118,15,15,968902
11210,0,11210,0,11210
11210,23,11,10,16072
11211,0,11211,0,11211
11211,428,95,155,544758838480
11212,0,11212,0,11212
11212,53,95,42,122626
11213,0,11213,0,11213
11213,150,3,113,264664600
11214,0,11214,0,11214
11214,19,27,2,15508
11215,0,11215,0,11215
11215,108,3,75,1004380
11216,0,11216,0,11216
11216,77,3,44,1004380
11217,0,11217,0,11217
11217,306,27,115,30365258770
11218,0,11218,0,11218
11218,233,5,144,16045666
11219,0,11219,0,11219
11219,298,29,245,64375486
11220,0,11220,0,11220
11220,1309,15,902,74909587080985920731158
11221,0,11221,0,11221
11221,336,5,225,8694746578144
11222,0,11222,0,11222
11222,53,69,24,521326
11223,0,11223,0,11223
11223,24,95,15,877048
11224,0,11224,0,11224
11224,57,15,14,15730
11225,0,11225,0,11225
11225,106084,69,17111,1109600581728056754509664122715745935784913854339075750194080179084884174766887542805185245369345343614
11226,0,11226,0,11226
11226,7,11,2,15472
11227,0,11227,0,11227
11227,132,1079,111,114733396
11228,0,11228,0,11228
11228,19,5,2,15466
11229,0,11229,0,11229
11229,548,1449,379,129977079487534
11230,0,11230,0,11230
11230,7,119,2,15460
11231,0,11231,0,11231
11231,188,3,63,1802617696
11232,0,11232,0,11232
11232,25,39,2,15454
11233,0,11233,0,11233
11233,142,15,93,3727744
11234,0,11234,0,11234
11234,25,69,2,15448
11235,0,11235,0,11235
11235,96,3,73,4185394
11236,0,11236,0,11236
11236,107,5,42,443962
11237,0,11237,0,11237
11237,178,95,105,1048901560
11238,0,11238,0,11238
11238,9,17,2,15436
11239,0,11239,0,11239
11239,44,27,11,260548
11240,0,11240,0,11240
11240,51,9,30,246994
11241,0,11241,0,11241
11241,52,5,29,480664
11242,0,11242,0,11242
11242,31,3,26,28216
11243,0,11243,0,11243
11243,250,5,161,16045666
11244,0,11244,0,11244
11244,67,5,28,56392
11245,0,11245,0,11245
11245,40,5,11,256174
11246,0,11246,0,11246
11246,63,15,18,15748
11247,0,11247,0,11247
11247,20,27,11,254716
11248,0,11248,0,11248
11248,31,5,2,15406
11249,0,11249,0,11249
11249,598,119,215,2121330834406
11250,0,11250,0,11250
11250,9,69,2,15400
11251,0,11251,0,11251
11251,34,5,11,251800
11252,0,11252,0,11252
11252,195,29,142,64375486
11253,0,11253,0,11253
11253,726,11,505,280609495559224
11254,0,11254,0,11254
11254,39,95,32,65302
11255,0,11255,0,11255
11255,72,15,27,4033924
11256,0,11256,0,11256
11256,107703,5,50152,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11257,0,11257,0,11257
11257,68,5,11,247426
11258,0,11258,0,11258
11258,23,27,2,15376
11259,0,11259,0,11259
11259,1308,95,705,16924785025714
11260,0,11260,0,11260
11260,29,39,2,15370
11261,0,11261,0,11261
11261,56,5,23,514522
11262,0,11262,0,11262
11262,13,69,2,15364
11263,0,11263,0,11263
11263,32,95,29,256714
11264,0,11264,0,11264
11264,15,69,2,15358
11265,0,11265,0,11265
11265,204,5,85,130506040
11266,0,11266,0,11266
11266,107705,5,50154,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11267,0,11267,0,11267
11267,242,5,169,8329588210
11268,0,11268,0,11268
11268,11,69,2,15346
11269,0,11269,0,11269
11269,22,27,17,240352
11270,0,11270,0,11270
11270,69,5,30,56392
11271,0,11271,0,11271
11271,964,3,211,7532681353279948
11272,0,11272,0,11272
11272,11,17,2,15334
11273,0,11273,0,11273
11273,5654,47,4059,575506355544317317899867640591042
11274,0,11274,0,11274
11274,27,39,2,15328
11275,0,11275,0,11275
11275,380,15,183,1054496716
11276,0,11276,0,11276
11276,9,11,2,15322
11277,0,11277,0,11277
11277,200,5,81,130506040
11278,0,11278,0,11278
11278,1311,15,904,74909587080985920731158
11279,0,11279,0,11279
11279,5450,9,2647,39264642684389352187055733771969908776
11280,0,11280,0,11280
11280,21,27,2,15310
11281,0,11281,0,11281
11281,62,15,23,502534
11282,0,11282,0,11282
11282,3,1079,2,15304
11283,0,11283,0,11283
11283,66,5,43,4165144
11284,0,11284,0,11284
11284,24585,3,8486,1584501040885825247516269383276606260596188644090686861246721984228854
11285,0,11285,0,11285
11285,400,5,123,4292607670
11286,0,11286,0,11286
11286,107701,5,50150,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11287,0,11287,0,11287
11287,50,9,29,246994
11288,0,11288,0,11288
11288,45,27,18,122950
11289,0,11289,0,11289
11289,70,15,11,224098
11290,0,11290,0,11290
11290,1223,11,438,123508759180991140
11291,0,11291,0,11291
11291,106,5,31,504964
11292,0,11292,0,11292
11292,37,95,30,65302
11293,0,11293,0,11293
11293,298,95,225,1048901560
11294,0,11294,0,11294
11294,19,11,2,15268
11295,0,11295,0,11295
11295,80,15,49,451342
11296,0,11296,0,11296
11296,47,5,26,30646
11297,0,11297,0,11297
11297,62,95,21,438616
11298,0,11298,0,11298
11298,193,29,140,64375486
11299,0,11299,0,11299
11299,4964,95,1637,316543961673015595452410282449896545566
11300,0,11300,0,11300
11300,5463,9,2660,39264642684389352187055733771969908776
11301,0,11301,0,11301
11301,242,95,147,1793576638
11302,0,11302,0,11302
11302,7,15,2,15244
11303,0,11303,0,11303
11303,700,11,479,280609495559224
11304,0,11304,0,11304
11304,7,69,2,15238
11305,0,11305,0,11305
11305,284,29,103,247348798
11306,0,11306,0,11306
11306,51,15,2,15232
11307,0,11307,0,11307
11307,86,153,65,14311618
11308,0,11308,0,11308
11308,17,3,2,15226
11309,0,11309,0,11309
11309,826,95,333,286783965085180559092
11310,0,11310,0,11310
11310,29,5,2,15220
11311,0,11311,0,11311
11311,76,3,41,15539254
11312,0,11312,0,11312
11312,11,9,2,15214
11313,0,11313,0,11313
11313,124,5,19,1006162
11314,0,11314,0,11314
11314,9,5,2,15208
11315,0,11315,0,11315
11315,52,95,19,888064
11316,0,11316,0,11316
11316,61,15,16,15748
11317,0,11317,0,11317
11317,22,11,15,260314
11318,0,11318,0,11318
11318,35,3,2,15196
11319,0,11319,0,11319
11319,166,5,101,443962
11320,0,11320,0,11320
11320,89,15,40,3727744
11321,0,11321,0,11321
11321,726,95,457,4157007610471252
11322,0,11322,0,11322
11322,65,5,26,56392
11323,0,11323,0,11323
11323,32,27,15,220948
11324,0,11324,0,11324
11324,51,5,34,16234
11325,0,11325,0,11325
11325,248,5,159,16045666
11326,0,11326,0,11326
11326,13,5,2,15172
11327,0,11327,0,11327
11327,14,5,5,109234
11328,0,11328,0,11328
11328,29,3,24,28216
11329,0,11329,0,11329
11329,26,3,5,109288
11330,0,11330,0,11330
11330,121,5,56,443962
11331,0,11331,0,11331
11331,8,347,5,109342
11332,0,11332,0,11332
11332,621,15,294,14998375654
11333,0,11333,0,11333
11333,8,509,5,109396
11334,0,11334,0,11334
11334,49,9,28,246994
11335,0,11335,0,11335
11335,12,27,5,109450
11336,0,11336,0,11336
11336,39,5,22,16234
11337,0,11337,0,11337
11337,42,27,23,220750
11338,0,11338,0,11338
11338,5469,9,2666,39264642684389352187055733771969908776
11339,0,11339,0,11339
11339,44,95,5,109558
11340,0,11340,0,11340
11340,7,17,2,15130
11341,0,11341,0,11341
11341,22,3,5,109612
11342,0,11342,0,11342
11342,11,3,2,15124
11343,0,11343,0,11343
11343,176,95,103,1048901560
11344,0,11344,0,11344
11344,33,15,2,15118
11345,0,11345,0,11345
11345,42,3,5,109720
11346,0,11346,0,11346
11346,105,5,40,443962
11347,0,11347,0,11347
11347,130,5,83,32089888
11348,0,11348,0,11348
11348,13,95,2,15106
11349,0,11349,0,11349
11349,34,95,23,122626
11350,0,11350,0,11350
11350,11,27,2,15100
11351,0,11351,0,11351
11351,40,15,5,109882
11352,0,11352,0,11352
11352,23,69,2,15094
11353,0,11353,0,11353
11353,1014,95,453,4258550564555690032
11354,0,11354,0,11354
11354,33,5,16,16234
11355,0,11355,0,11355
11355,16,11,5,109990
11356,0,11356,0,11356
11356,187,29,134,64375486
11357,0,11357,0,11357
11357,320,29,139,247348798
11358,0,11358,0,11358
11358,23,39,2,15076
11359,0,11359,0,11359
11359,20,11,5,110098
11360,0,11360,0,11360
11360,7,45,2,15070
11361,0,11361,0,11361
11361,44,5,21,127000
11362,0,11362,0,11362
11362,171,95,98,1048901560
11363,0,11363,0,11363
11363,82,5,5,110206
11364,0,11364,0,11364
11364,5,119,2,15058
11365,0,11365,0,11365
11365,366,3,233,4271681464
11366,0,11366,0,11366
11366,5,101,2,15052
11367,0,11367,0,11367
11367,252,11,107,1905520420
11368,0,11368,0,11368
11368,7,5,2,15046
11369,0,11369,0,11369
11369,308,5,75,58821586
11370,0,11370,0,11370
11370,17,5,2,15040
11371,0,11371,0,11371
11371,30,17,21,128998
11372,0,11372,0,11372
11372,5,47,2,15034
11373,0,11373,0,11373
11373,40,5,5,110476
11374,0,11374,0,11374
11374,5,29,2,15028
11375,0,11375,0,11375
11375,5418,9,2615,39264642684389352187055733771969908776
11376,0,11376,0,11376
11376,5,11,2,15022
11377,0,11377,0,11377
11377,188,5,71,7001686
11378,0,11378,0,11378
11378,73,5,20,54934
11379,0,11379,0,11379
11379,34,5,5,110638
11380,0,11380,0,11380
11380,27,5,2,15010
11381,0,11381,0,11381
11381,112,5,93,2071900
11382,0,11382,0,11382
11382,55,15,12,15730
11383,0,11383,0,11383
11383,14,29,5,110746
11384,0,11384,0,11384
11384,55,5,16,56392
11385,0,11385,0,11385
11385,196,5,77,130506040
11386,0,11386,0,11386
11386,27,119,20,232414
11387,0,11387,0,11387
11387,44,15,5,110854
11388,0,11388,0,11388
11388,51,69,22,521326
11389,0,11389,0,11389
11389,5476,9,2673,39264642684389352187055733771969908776
11390,0,11390,0,11390
11390,159,95,86,1048901560
11391,0,11391,0,11391
11391,92,3,47,1912816
11392,0,11392,0,11392
11392,107599,5,50048,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11393,0,11393,0,11393
11393,46,15,5,111016
11394,0,11394,0,11394
11394,1307,15,900,74909587080985920731158
11395,0,11395,0,11395
11395,52,47,25,250594
11396,0,11396,0,11396
11396,75,5,54,30646
11397,0,11397,0,11397
11397,24,45,5,111124
11398,0,11398,0,11398
11398,23,95,2,14956
11399,0,11399,0,11399
11399,350,29,169,247348798
11400,0,11400,0,11400
11400,231,5,142,16045666
11401,0,11401,0,11401
11401,84,5,5,111232
11402,0,11402,0,11402
11402,5405,9,2602,39264642684389352187055733771969908776
11403,0,11403,0,11403
11403,5446,9,2643,39264642684389352187055733771969908776
11404,0,11404,0,11404
11404,57,27,30,122950
11405,0,11405,0,11405
11405,456,5,201,7407040143376
11406,0,11406,0,11406
11406,75,3,42,1004380
11407,0,11407,0,11407
11407,44,3,25,4047046
11408,0,11408,0,11408
11408,43,9,22,246994
11409,0,11409,0,11409
11409,5852,5,3605,569574492257745430455592
11410,0,11410,0,11410
11410,63,27,36,122950
11411,0,11411,0,11411
11411,194,5,105,16045666
11412,0,11412,0,11412
11412,17,27,8,15100
11413,0,11413,0,11413
11413,38,27,15,121978
11414,0,11414,0,11414
11414,53,5,32,30646
11415,0,11415,0,11415
11415,134,5,29,1006162
11416,0,11416,0,11416
11416,37,3,32,28216
11417,0,11417,0,11417
11417,16,9,5,111664
11418,0,11418,0,11418
11418,51,95,40,122626
11419,0,11419,0,11419
11419,42,69,5,111718
11420,0,11420,0,11420
11420,53,15,8,15748
11421,0,11421,0,11421
11421,58,15,25,464464
11422,0,11422,0,11422
11422,15,15,8,15910
11423,0,11423,0,11423
11423,26,9,5,111826
11424,0,11424,0,11424
11424,21,11,8,16072
11425,0,11425,0,11425
11425,2238,95,889,4679970130296385781884
11426,0,11426,0,11426
11426,25,5,8,16234
11427,0,11427,0,11427
11427,32,3,5,111934
11428,0,11428,0,11428
11428,65,27,42,1030138
11429,0,11429,0,11429
11429,32,5,5,111988
11430,0,11430,0,11430
11430,3,1523,2,14860
11431,0,11431,0,11431
11431,24,47,5,112042
11432,0,11432,0,11432
11432,93,27,38,28449370
11433,0,11433,0,11433
11433,24,17,17,126028
11434,0,11434,0,11434
11434,108753,5,51202,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11435,0,11435,0,11435
11435,32,11,23,1039372
11436,0,11436,0,11436
11436,3,1541,2,14842
11437,0,11437,0,11437
11437,18,39,5,112204
11438,0,11438,0,11438
11438,157,5,40,7001686
11439,0,11439,0,11439
11439,62,5,37,520354
11440,0,11440,0,11440
11440,65,15,34,451342
11441,0,11441,0,11441
11441,60,69,31,521326
11442,0,11442,0,11442
11442,23,3,18,65464
11443,0,11443,0,11443
11443,98,5,5,112366
11444,0,11444,0,11444
11444,3,1565,2,14818
11445,0,11445,0,11445
11445,48,5,5,112420
11446,0,11446,0,11446
11446,35,3,22,126352
11447,0,11447,0,11447
11447,334,29,51,263292028
11448,0,11448,0,11448
11448,24581,3,8482,1584501040885825247516269383276606260596188644090686861246721984228854
11449,0,11449,0,11449
11449,4950,95,1623,316543961673015595452410282449896545566
11450,0,11450,0,11450
11450,19,95,12,65302
11451,0,11451,0,11451
11451,138,5,73,443962
11452,0,11452,0,11452
11452,661,15,474,17880074671405282
11453,0,11453,0,11453
11453,34,39,5,112636
11454,0,11454,0,11454
11454,35,27,16,220750
11455,0,11455,0,11455
11455,182,29,129,64375486
11456,0,11456,0,11456
11456,311,29,130,247348798
11457,0,11457,0,11457
11457,26,3,5,112744
11458,0,11458,0,11458
11458,37,9,16,246994
11459,0,11459,0,11459
11459,20,15,5,112798
11460,0,11460,0,11460
11460,5431,9,2628,39264642684389352187055733771969908776
11461,0,11461,0,11461
11461,34,15,5,112852
11462,0,11462,0,11462
11462,615,15,288,14998375654
11463,0,11463,0,11463
11463,118,5,55,8222032
11464,0,11464,0,11464
11464,53,3,20,1004380
11465,0,11465,0,11465
11465,148,5,101,7734304
11466,0,11466,0,11466
11466,107697,5,50146,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11467,0,11467,0,11467
11467,90,5,5,113014
11468,0,11468,0,11468
11468,5391,9,2588,39264642684389352187055733771969908776
11469,0,11469,0,11469
11469,106,15,31,985426
11470,0,11470,0,11470
11470,125,5,78,32089888
11471,0,11471,0,11471
11471,20,507,19,130564
11472,0,11472,0,11472
11472,273,95,200,1048901560
11473,0,11473,0,11473
11473,42,3,13,123328
11474,0,11474,0,11474
11474,43,47,18,516952
11475,0,11475,0,11475
11475,46,9,25,246994
11476,0,11476,0,11476
11476,73,3,42,3847786
11477,0,11477,0,11477
11477,350,3,185,1051561530520
11478,0,11478,0,11478
11478,29,29,18,438220
11479,0,11479,0,11479
11479,168,15,119,3727744
11480,0,11480,0,11480
11480,87,5,22,443962
11481,0,11481,0,11481
11481,36,5,17,480988
11482,0,11482,0,11482
11482,47,3,14,127324
11483,0,11483,0,11483
11483,42,5,17,520354
11484,0,11484,0,11484
11484,41,27,14,122950
11485,0,11485,0,11485
11485,1514,95,953,4258550564555690032
11486,0,11486,0,11486
11486,24571,3,8472,1584501040885825247516269383276606260596188644090686861246721984228854
11487,0,11487,0,11487
11487,660,11,439,280609495559224
11488,0,11488,0,11488
11488,4801,95,1474,316543961673015595452410282449896545566
11489,0,11489,0,11489
11489,238,47,69,116124757768
11490,0,11490,0,11490
11490,43,95,32,122626
11491,0,11491,0,11491
11491,338,5,221,1049103574
11492,0,11492,0,11492
11492,77,15,28,3727744
11493,0,11493,0,11493
11493,578,15,251,14998375654
11494,0,11494,0,11494
11494,101,5,18,123292
11495,0,11495,0,11495
11495,278,5,145,64427974
11496,0,11496,0,11496
11496,21,3,10,32590
11497,0,11497,0,11497
11497,1030,95,469,4258550564555690032
11498,0,11498,0,11498
11498,17,5,10,32104
11499,0,11499,0,11499
11499,528,27,209,15050787730
11500,0,11500,0,11500
11500,37,15,10,31618
11501,0,11501,0,11501
11501,40,5,15,232738
11502,0,11502,0,11502
11502,1219,11,434,123508759180991140
11503,0,11503,0,11503
11503,96,15,15,219616
11504,0,11504,0,11504
11504,31,5,10,30646
11505,0,11505,0,11505
11505,146,347,93,33508144
11506,0,11506,0,11506
11506,27,95,10,30160
11507,0,11507,0,11507
11507,48,3,5,114094
11508,0,11508,0,11508
11508,41,3,20,112744
11509,0,11509,0,11509
11509,194,95,121,1048901560
11510,0,11510,0,11510
11510,213,5,124,16045666
11511,0,11511,0,11511
11511,4792,95,1465,316543961673015595452410282449896545566
11512,0,11512,0,11512
11512,69,3,36,1004380
11513,0,11513,0,11513
11513,406,95,117,2124997746688
11514,0,11514,0,11514
11514,15,3,10,28216
11515,0,11515,0,11515
11515,48,11,37,1037734
11516,0,11516,0,11516
11516,115,5,50,443962
11517,0,11517,0,11517
11517,56,5,31,1043746
11518,0,11518,0,11518
11518,31,95,20,64258
11519,0,11519,0,11519
11519,16,47,5,114418
11520,0,11520,0,11520
11520,33,95,26,65302
11521,0,11521,0,11521
11521,90,3,57,1004380
11522,0,11522,0,11522
11522,667,15,340,14998375654
11523,0,11523,0,11523
11523,114,5,17,128026
11524,0,11524,0,11524
11524,29,95,18,122626
11525,0,11525,0,11525
11525,98,15,23,985426
11526,0,11526,0,11526
11526,83,3,38,1912816
11527,0,11527,0,11527
11527,438,5,293,1914863224042
11528,0,11528,0,11528
11528,185,95,112,1048901560
11529,0,11529,0,11529
11529,354,3,221,4271681464
11530,0,11530,221,0
11531,0,11531,0,11531
11531,124,15,75,3727744
11532,0,11532,0,11532
11532,9,11,2,14554
11533,0,11533,0,11533
11533,86,3,55,495082
11534,0,11534,0,11534
11534,31,15,2,14548
11535,0,11535,0,11535
11535,2304,15,531,9148591696296080301508
11536,0,11536,0,11536
11536,13,3,2,14542
11537,0,11537,0,11537
11537,1342,15,935,74909587080985920731158
11538,0,11538,0,11538
11538,15,11,2,14536
11539,0,11539,0,11539
11539,548,15,447,136378163116
11540,0,11540,0,11540
11540,17,27,2,14530
11541,0,11541,0,11541
11541,1782,11,1235,2274836811758950800502414
11542,0,11542,0,11542
11542,27,11,2,14524
11543,0,11543,0,11543
11543,856,95,457,132627938915685646
11544,0,11544,0,11544
11544,319,29,138,247348798
11545,0,11545,0,11545
11545,882,3,345,33149125501939396
11546,0,11546,0,11546
11546,11,39,2,14512
11547,0,11547,0,11547
11547,76,15,45,451342
11548,0,11548,0,11548
11548,9,507,2,14506
11549,0,11549,0,11549
11549,26,47,5,115228
11550,0,11550,0,11550
11550,19,11,2,14500
11551,0,11551,0,11551
11551,136,119,77,65139802
11552,0,11552,0,11552
11552,17,15,2,14494
11553,0,11553,0,11553
11553,44,69,5,115336
11554,0,11554,0,11554
11554,25,5,2,14488
11555,0,11555,0,11555
11555,32,3,5,115390
11556,0,11556,0,11556
11556,43,5,22,30646
11557,0,11557,0,11557
11557,1480,29,641,74801570445720846602224
11558,0,11558,0,11558
11558,37,5,16,30646
11559,0,11559,0,11559
11559,86,5,61,520354
11560,0,11560,0,11560
11560,25,95,18,65302
11561,0,11561,0,11561
11561,500,5,193,243410081596
11562,0,11562,0,11562
11562,81,5,60,30646
11563,0,11563,0,11563
11563,28,15,5,115606
11564,0,11564,0,11564
11564,17,3,2,14458
11565,0,11565,0,11565
11565,58,95,23,125866
11566,0,11566,0,11566
11566,51,27,24,122950
11567,0,11567,0,11567
11567,20,347,5,115714
11568,0,11568,0,11568
11568,31,69,2,14446
11569,0,11569,0,11569
11569,5582,95,2255,316543961673015595452410282449896545566
11570,0,11570,0,11570
11570,23,3,18,28216
11571,0,11571,0,11571
11571,226,5,107,130506040
11572,0,11572,0,11572
11572,173,95,100,1048901560
11573,0,11573,0,11573
11573,216,29,163,64375486
11574,0,11574,0,11574
11574,189,29,136,64375486
11575,0,11575,0,11575
11575,52,3,5,115930
11576,0,11576,0,11576
11576,13,27,2,14422
11577,0,11577,0,11577
11577,46,39,5,115984
11578,0,11578,0,11578
11578,35,15,2,14416
11579,0,11579,0,11579
11579,24,3,5,116038
11580,0,11580,0,11580
11580,21,15,16,15244
11581,0,11581,0,11581
11581,18,119,5,116092
11582,0,11582,0,11582
11582,27,3,2,14404
11583,0,11583,0,11583
11583,4960,95,1633,316543961673015595452410282449896545566
11584,0,11584,1633,0
11585,0,11585,0,11585
11585,546,27,227,15050787730
11586,0,11586,0,11586
11586,249,5,162,1869754456
11587,0,11587,0,11587
11587,24,11,5,116254
11588,0,11588,0,11588
11588,179,29,126,64375486
11589,0,11589,0,11589
11589,674,15,347,14998375654
11590,0,11590,0,11590
11590,69,69,26,1979236
11591,0,11591,0,11591
11591,14,45,5,116362
11592,0,11592,0,11592
11592,5459,9,2656,39264642684389352187055733771969908776
11593,0,11593,0,11593
11593,5440,9,2637,39264642684389352187055733771969908776
11594,0,11594,0,11594
11594,71,27,52,220750
11595,0,11595,0,11595
11595,26,69,5,116470
11596,0,11596,0,11596
11596,181,95,108,1048901560
11597,0,11597,0,11597
11597,264,5,167,1989860122
11598,0,11598,0,11598
11598,5417,9,2614,39264642684389352187055733771969908776
11599,0,11599,0,11599
11599,576,15,411,69243459007084
11600,0,11600,0,11600
11600,63,5,42,30646
11601,0,11601,0,11601
11601,50,27,21,1010536
11602,0,11602,0,11602
11602,13,17,2,14344
11603,0,11603,0,11603
11603,5806,9,3003,39264642684389352187055733771969908776
11604,0,11604,0,11604
11604,15,225,2,14338
11605,0,11605,0,11605
11605,102,27,33,2028448
11606,0,11606,0,11606
11606,31,39,2,14332
11607,0,11607,0,11607
11607,70,5,13,219778
11608,0,11608,0,11608
11608,41,95,28,62548
11609,0,11609,0,11609
11609,4342,95,1015,316543961673015595452410282449896545566
11610,0,11610,0,11610
11610,883,95,390,286783965085180559092
11611,0,11611,0,11611
11611,170,5,51,113709880
11612,0,11612,0,11612
11612,19,5,14,15046
11613,0,11613,0,11613
11613,68,9,47,246994
11614,0,11614,0,11614
11614,109,5,44,443962
11615,0,11615,0,11615
11615,60,3,23,931480
11616,0,11616,0,11616
11616,13,51,2,14302
11617,0,11617,0,11617
11617,44,5,13,241648
11618,0,11618,0,11618
11618,59,15,2,14296
11619,0,11619,0,11619
11619,52,15,13,246022
11620,0,11620,0,11620
11620,5399,9,2596,39264642684389352187055733771969908776
11621,0,11621,0,11621
11621,34,47,13,250396
11622,0,11622,0,11622
11622,13,29,2,14284
11623,0,11623,0,11623
11623,632,15,305,14998375654
11624,0,11624,0,11624
11624,135,5,70,443962
11625,0,11625,0,11625
11625,52,5,13,259144
11626,0,11626,0,11626
11626,17,5,2,14272
11627,0,11627,0,11627
11627,2440,3,655,578319252008148001778788
11628,0,11628,0,11628
11628,9,171,2,14266
11629,0,11629,0,11629
11629,406,1443,303,16680207930298306
11630,0,11630,0,11630
11630,9,9,2,14260
11631,0,11631,0,11631
11631,24844,3,8745,1584501040885825247516269383276606260596188644090686861246721984228854
11632,0,11632,0,11632
11632,1009,95,448,4258550564555690032
11633,0,11633,0,11633
11633,956,5,329,555454057250044
11634,0,11634,0,11634
11634,43,15,12,27406
11635,0,11635,0,11635
11635,56,27,45,2030806
11636,0,11636,0,11636
11636,41,3,30,32590
11637,0,11637,0,11637
11637,48,69,33,16755712
11638,0,11638,0,11638
11638,107,27,52,28449370
11639,0,11639,0,11639
11639,102,5,85,8045290
11640,0,11640,0,11640
11640,5475,9,2672,39264642684389352187055733771969908776
11641,0,11641,0,11641
11641,6,13359,5,117712
11642,0,11642,0,11642
11642,4947,95,1620,316543961673015595452410282449896545566
11643,0,11643,0,11643
11643,750,17,601,1086385850187725194
11644,0,11644,0,11644
11644,69,95,34,125866
11645,0,11645,0,11645
11645,138,95,75,16295902
11646,0,11646,0,11646
11646,47,15,16,128782
11647,0,11647,0,11647
11647,92,3,67,126140356
11648,0,11648,0,11648
11648,49,15,20,490708
11649,0,11649,0,11649
11649,730,3,125,1073549886208
11650,0,11650,0,11650
11650,395,95,106,2124997746688
11651,0,11651,0,11651
11651,242,5,31,132841756
11652,0,11652,0,11652
11652,45,15,22,965014
11653,0,11653,0,11653
11653,226,15,59,1041860230
11654,0,11654,0,11654
11654,197,5,132,443962
11655,0,11655,0,11655
11655,107574,5,50023,50239417651233061322188659925032309930285171481197808736691556765571217250490277698325321171566376685879458195944122703654320191017378965168450298176000
11656,0,11656,0,11656
11656,713,15,386,14998375654
11657,0,11657,0,11657
11657,380,29,199,247348798
11658,0,11658,0,11658
11658,87,11,64,64536010
11659,0,11659,0,11659
11659,40,3,19,2005480
11660,0,11660,0,11660
11660,331,29,48,263292028
11661,0,11661,0,11661
11661,360,101,73,268742321296
11662,0,11662,0,11662
11662,189,5,70,130506040
11663,0,11663,0,11663
11663,180,27,125,28449370
11664,0,11664,0,11664
11664,13,3,10,16342
11665,0,11665,0,11665
11665,220,5,87,64427974
11666,0,11666,0,11666
11666,41,5,10,15856
11667,0,11667,0,11667
11667,40,11,15,519868
11668,0,11668,0,11668
11668,37,39,10,15370
11669,0,11669,0,11669
11669,80,69,31,2088586
11670,0,11670,0,11670
11670,23,15,16,15910
11671,0,11671,0,11671
11671,104,15,15,493624
11672,0,11672,0,11672
11672,3,2249,2,14134
11673,0,11673,0,11673
11673,24562,3,8463,1584501040885825247516269383276606260596188644090686861246721984228854
11674,0,11674,0,11674
11674,225,5,136,16045666
11675,0,11675,0,11675
11675,80,11,69,1037734
11676,0,11676,0,11676
11676,105,27,52,2057968
11677,0,11677,0,11677
11677,110,27,35,32917654
11678,0,11678,0,11678
11678,45,5,18,65140
11679,0,11679,0,11679
11679,42,633,35,1844740
11680,0,11680,0,11680
11680,175,5,58,7001686
11681,0,11681,0,11681
11681,590,15,425,69243459007084
11682,0,11682,0,11682
11682,25,5,2,14104
11683,0,11683,0,11683
11683,168,27,73,65888298610
11684,0,11684,0,11684
11684,17,11,2,14098
11685,0,11685,0,11685
11685,258,15,97,7171409872
11686,0,11686,0,11686
11686,11,11,2,14092
11687,0,11687,0,11687
11687,12,507,11,130564
11688,0,11688,0,11688
11688,41,15,2,14086
11689,0,11689,0,11689
11689,116,5,51,443962
11690,0,11690,0,11690
11690,19,47,2,14080
11691,0,11691,0,11691
11691,668,15,481,17880074671405282
11692,0,11692,0,11692
11692,17,3,2,14074
11693,0,11693,0,11693
11693,1230,11,445,123508759180991140
11694,0,11694,0,11694
11694,43,3,28,14074
11695,0,11695,0,11695
11695,318,5,121,2076877702
11696,0,11696,0,11696
11696,95,5,30,443962
11697,0,11697,0,11697
11697,62,47,37,516952
11698,0,11698,0,11698
11698,23,3,2,14056
11699,0,11699,0,11699
11699,68,15,11,121816
11700,0,11700,0,11700
11700,29,47,2,14050
